Dependency=Federal Poverty Level	Dependency=Geometry Building Type RECS	Dependency=State	Dependency=Tenure	Dependency=Vintage	Option=None	Option=Yes	Option=Void	source_count	source_weight	sampling_probability
300-400%	Single-Family Attached	TX	Owner	1970s	0.0242366	0.975763	0	0.355821	9.21888	2.61179e-05
300-400%	Single-Family Attached	TX	Owner	1980s	0.00832431	0.991676	0	0.604896	7.20834	2.49371e-05
300-400%	Single-Family Attached	TX	Owner	1990s	0.00125327	0.998747	0	6.29803	2.1263	1.14191e-05
300-400%	Single-Family Attached	TX	Owner	2000s	0	1	0	0.426985	9.16948	2.02951e-05
300-400%	Single-Family Attached	TX	Owner	2010s	0.00499957	0.995	0	0.462568	6.33631	7.68575e-06
300-400%	Single-Family Attached	TX	Owner	<1940	0.0182441	0.981756	0	0.355821	3.7332	3.4547e-06
300-400%	Single-Family Attached	TX	Renter	1940s	0.021184	0.978816	0	0.193222	19.9661	4.0223e-06
300-400%	Single-Family Attached	TX	Renter	1950s	0.00383503	0.996165	0	2.22205	55.0174	6.41241e-06
300-400%	Single-Family Attached	TX	Renter	1960s	0.00386398	0.996136	0	2.85968	33.456	9.60243e-06
300-400%	Single-Family Attached	TX	Renter	1970s	0.0281145	0.971885	0	0.193222	127.415	2.46675e-05
300-400%	Single-Family Attached	TX	Renter	1980s	0.00968149	0.990319	0	0.328477	99.6271	2.43677e-05
300-400%	Single-Family Attached	TX	Renter	1990s	0.00145929	0.998541	0	3.42003	29.3877	1.2512e-05
300-400%	Single-Family Attached	TX	Renter	2000s	0	1	0	0.231866	126.732	1.92892e-05
300-400%	Single-Family Attached	TX	Renter	2010s	0.00581787	0.994182	0	0.251188	87.5748	1.10424e-05
300-400%	Single-Family Attached	TX	Renter	<1940	0.021184	0.978816	0	0.193222	51.5969	3.32975e-06
300-400%	Single-Family Attached	UT	Not Available	1940s	0	0	1	6.18012	17.0913	0
300-400%	Single-Family Attached	UT	Not Available	1950s	0	0	1	3.24718	125.447	0
300-400%	Single-Family Attached	UT	Not Available	1960s	0	0	1	0.576113	230.604	0
300-400%	Single-Family Attached	UT	Not Available	1970s	0	0	1	7.12285	81.7893	0
300-400%	Single-Family Attached	UT	Not Available	1980s	0	0	1	0.890357	71.2617	0
300-400%	Single-Family Attached	UT	Not Available	1990s	0	0	1	0.523739	136.198	0
300-400%	Single-Family Attached	UT	Not Available	2000s	0	0	1	1.15223	401.394	0
300-400%	Single-Family Attached	UT	Not Available	2010s	0	0	1	0.890357	350.358	0
300-400%	Single-Family Attached	UT	Not Available	<1940	0	0	1	6.18012	44.1679	0
300-400%	Single-Family Attached	UT	Owner	1940s	0	1	0	3.17555	11.3828	7.34741e-07
300-400%	Single-Family Attached	UT	Owner	1950s	0	1	0	1.66851	83.5476	1.04371e-06
300-400%	Single-Family Attached	UT	Owner	1960s	0	1	0	0.296026	153.582	2.17442e-06
300-400%	Single-Family Attached	UT	Owner	1970s	0	1	0	3.65996	54.4716	6.96548e-06
300-400%	Single-Family Attached	UT	Owner	1980s	0	1	0	0.457494	47.4602	5.42872e-06
300-400%	Single-Family Attached	UT	Owner	1990s	0	1	0	0.269114	90.708	7.70639e-06
300-400%	Single-Family Attached	UT	Owner	2000s	0	1	0	0.592052	267.328	1.48137e-05
300-400%	Single-Family Attached	UT	Owner	2010s	0	1	0	0.457494	233.338	7.96272e-06
300-400%	Single-Family Attached	UT	Owner	<1940	0	1	0	3.17555	29.4158	8.62911e-07
300-400%	Single-Family Attached	UT	Renter	1940s	0.290721	0.709279	0	0.420964	0.578094	5.91629e-07
300-400%	Single-Family Attached	UT	Renter	1950s	0.35452	0.64548	0	0.221184	4.2431	7.42107e-07
300-400%	Single-Family Attached	UT	Renter	1960s	0.270263	0.729737	0	0.0392424	7.7999	1.04963e-06
300-400%	Single-Family Attached	UT	Renter	1970s	0.0641192	0.935881	0	0.485178	2.76643	3.38558e-06
300-400%	Single-Family Attached	UT	Renter	1980s	0.612818	0.387182	0	0.0606473	2.41034	2.93823e-06
300-400%	Single-Family Attached	UT	Renter	1990s	0	1	0	0.0356749	4.60675	4.69257e-06
300-400%	Single-Family Attached	UT	Renter	2000s	0.533849	0.466151	0	0.0784847	13.5767	7.02722e-06
300-400%	Single-Family Attached	UT	Renter	2010s	0	1	0	0.0606473	11.8504	3.99083e-06
300-400%	Single-Family Attached	UT	Renter	<1940	0.290721	0.709279	0	0.420964	1.49393	7.23925e-07
300-400%	Single-Family Attached	VA	Not Available	1940s	0	0	1	2.55397	14.2617	0
300-400%	Single-Family Attached	VA	Not Available	1950s	0	0	1	0.629239	14.8006	0
300-400%	Single-Family Attached	VA	Not Available	1960s	0	0	1	0.925352	48.4607	0
300-400%	Single-Family Attached	VA	Not Available	1970s	0	0	1	1.44355	76.7008	0
300-400%	Single-Family Attached	VA	Not Available	1980s	0	0	1	0.370141	125.993	0
300-400%	Single-Family Attached	VA	Not Available	1990s	0	0	1	0.518197	197.508	0
300-400%	Single-Family Attached	VA	Not Available	2000s	0	0	1	0.407155	140.333	0
300-400%	Single-Family Attached	VA	Not Available	2010s	0	0	1	1.73966	50.3899	0
300-400%	Single-Family Attached	VA	Not Available	<1940	0	0	1	2.55397	36.8555	0
300-400%	Single-Family Attached	VA	Owner	1940s	0	1	0	0.876128	3.92575	4.02234e-06
300-400%	Single-Family Attached	VA	Owner	1950s	0	1	0	0.215858	4.07409	5.3575e-06
300-400%	Single-Family Attached	VA	Owner	1960s	0	1	0	0.317438	13.3396	9.225e-06
300-400%	Single-Family Attached	VA	Owner	1970s	0	1	0	0.495203	21.1131	3.33014e-05
300-400%	Single-Family Attached	VA	Owner	1980s	0	1	0	0.126975	34.6814	4.7576e-05
300-400%	Single-Family Attached	VA	Owner	1990s	0	1	0	0.177765	54.3672	3.8368e-05
300-400%	Single-Family Attached	VA	Owner	2000s	0	1	0	0.139673	38.6288	3.45512e-05
300-400%	Single-Family Attached	VA	Owner	2010s	0	1	0	0.596783	13.8706	1.4219e-05
300-400%	Single-Family Attached	VA	Owner	<1940	0	1	0	0.876128	10.145	3.67464e-06
300-400%	Single-Family Attached	VA	Renter	1940s	0.418623	0.581377	0	0.420235	3.22244	2.46098e-06
300-400%	Single-Family Attached	VA	Renter	1950s	0.486396	0.513604	0	0.103536	3.34421	3.47899e-06
300-400%	Single-Family Attached	VA	Renter	1960s	0.477081	0.522919	0	0.152259	10.9497	6.39364e-06
300-400%	Single-Family Attached	VA	Renter	1970s	0.369113	0.630887	0	0.237524	17.3306	2.06581e-05
300-400%	Single-Family Attached	VA	Renter	1980s	0	1	0	0.0609036	28.4681	3.11485e-05
300-400%	Single-Family Attached	VA	Renter	1990s	0	1	0	0.0852651	44.6272	2.49963e-05
300-400%	Single-Family Attached	VA	Renter	2000s	0	1	0	0.066994	31.7084	2.30385e-05
300-400%	Single-Family Attached	VA	Renter	2010s	0	1	0	0.286247	11.3856	1.03309e-05
300-400%	Single-Family Attached	VA	Renter	<1940	0.418623	0.581377	0	0.420235	8.32753	3.4466e-06
300-400%	Single-Family Attached	VT	Not Available	1940s	0	0	1	1.10858	11.5603	0
300-400%	Single-Family Attached	VT	Not Available	1950s	0	0	1	5.31354	18.2079	0
300-400%	Single-Family Attached	VT	Not Available	1960s	0	0	1	4.31964	2.10662e-18	0
300-400%	Single-Family Attached	VT	Not Available	1970s	0	0	1	0.726312	32.4811	0
300-400%	Single-Family Attached	VT	Not Available	1980s	0	0	1	1.49085	48.7495	0
300-400%	Single-Family Attached	VT	Not Available	1990s	0	0	1	0.649858	24.6434	0
300-400%	Single-Family Attached	VT	Not Available	2000s	0	0	1	0.87922	36.6676	0
300-400%	Single-Family Attached	VT	Not Available	2010s	0	0	1	0.49695	2.10662e-18	0
300-400%	Single-Family Attached	VT	Not Available	<1940	0	0	1	1.10858	29.8744	0
300-400%	Single-Family Attached	VT	Owner	1940s	0	1	0	0.963984	11.5603	6.00983e-08
300-400%	Single-Family Attached	VT	Owner	1950s	0	1	0	4.62047	18.2079	6.07213e-08
300-400%	Single-Family Attached	VT	Owner	1960s	0	1	0	3.75621	2.10662e-18	1.95031e-07
300-400%	Single-Family Attached	VT	Owner	1970s	0	1	0	0.631575	32.4811	8.88561e-07
300-400%	Single-Family Attached	VT	Owner	1980s	0	1	0	1.29639	48.7495	2.18604e-06
300-400%	Single-Family Attached	VT	Owner	1990s	0	1	0	0.565094	24.6434	1.43487e-06
300-400%	Single-Family Attached	VT	Owner	2000s	0	1	0	0.764539	36.6676	1.30915e-06
300-400%	Single-Family Attached	VT	Owner	2010s	0	1	0	0.432131	2.10662e-18	3.70905e-07
300-400%	Single-Family Attached	VT	Owner	<1940	0	1	0	0.963984	29.8744	5.4255e-07
300-400%	Single-Family Attached	VT	Renter	1940s	0.27976	0.72024	0	2.4963e-20	2.5627e-38	1.99199e-08
300-400%	Single-Family Attached	VT	Renter	1950s	0.208936	0.791064	0	1.1965e-19	4.03635e-38	3.02907e-08
300-400%	Single-Family Attached	VT	Renter	1960s	0.146523	0.853477	0	9.72696e-20	4.66997e-57	1.02073e-07
300-400%	Single-Family Attached	VT	Renter	1970s	0.458017	0.541983	0	1.63551e-20	7.20044e-38	4.62165e-07
300-400%	Single-Family Attached	VT	Renter	1980s	0.210741	0.789259	0	3.35709e-20	1.08068e-37	8.531e-07
300-400%	Single-Family Attached	VT	Renter	1990s	0.134342	0.865658	0	1.46335e-20	5.46298e-38	5.0771e-07
300-400%	Single-Family Attached	VT	Renter	2000s	0	1	0	1.97982e-20	8.12851e-38	5.94209e-07
300-400%	Single-Family Attached	VT	Renter	2010s	0	1	0	1.11903e-20	4.66997e-57	1.05557e-07
300-400%	Single-Family Attached	VT	Renter	<1940	0.27976	0.72024	0	2.4963e-20	6.6226e-38	2.3351e-07
300-400%	Single-Family Attached	WA	Not Available	1940s	0	0	1	0.812393	2.59855e-18	0
300-400%	Single-Family Attached	WA	Not Available	1950s	0	0	1	12.4567	2.59855e-18	0
300-400%	Single-Family Attached	WA	Not Available	1960s	0	0	1	1.55709	159.504	0
300-400%	Single-Family Attached	WA	Not Available	1970s	0	0	1	2.50488	504.034	0
300-400%	Single-Family Attached	WA	Not Available	1980s	0	0	1	2.50488	97.4887	0
300-400%	Single-Family Attached	WA	Not Available	1990s	0	0	1	1.55709	441.695	0
300-400%	Single-Family Attached	WA	Not Available	2000s	0	0	1	1.55709	570.937	0
300-400%	Single-Family Attached	WA	Not Available	2010s	0	0	1	0.812393	325.984	0
300-400%	Single-Family Attached	WA	Not Available	<1940	0	0	1	0.812393	2.59855e-18	0
300-400%	Single-Family Attached	WA	Owner	1940s	0.0769166	0.923083	0	0.211496	4.89216e-19	1.35271e-06
300-400%	Single-Family Attached	WA	Owner	1950s	0.00743157	0.992568	0	3.24294	4.89216e-19	1.80017e-06
300-400%	Single-Family Attached	WA	Owner	1960s	0.0827829	0.917217	0	0.405367	30.0289	2.78734e-06
300-400%	Single-Family Attached	WA	Owner	1970s	0.0291828	0.970817	0	0.652112	94.8918	6.19456e-06
300-400%	Single-Family Attached	WA	Owner	1980s	0.018371	0.981629	0	0.652112	18.3537	7.20429e-06
300-400%	Single-Family Attached	WA	Owner	1990s	0.0711232	0.928877	0	0.405367	83.1556	1.23946e-05
300-400%	Single-Family Attached	WA	Owner	2000s	0.00955318	0.990447	0	0.405367	107.487	1.4903e-05
300-400%	Single-Family Attached	WA	Owner	2010s	0	1	0	0.211496	61.3713	3.47112e-06
300-400%	Single-Family Attached	WA	Owner	<1940	0.0769166	0.923083	0	0.211496	4.89216e-19	1.66896e-06
300-400%	Single-Family Attached	WA	Renter	1940s	0.352897	0.647103	0	0.18396	8.3277e-19	1.45664e-06
300-400%	Single-Family Attached	WA	Renter	1950s	0.0467131	0.953287	0	2.82072	8.3277e-19	1.78235e-06
300-400%	Single-Family Attached	WA	Renter	1960s	0.371344	0.628656	0	0.35259	51.1169	3.19002e-06
300-400%	Single-Family Attached	WA	Renter	1970s	0.164394	0.835606	0	0.56721	161.53	7.05792e-06
300-400%	Single-Family Attached	WA	Renter	1980s	0.109119	0.890881	0	0.56721	31.2427	5.90911e-06
300-400%	Single-Family Attached	WA	Renter	1990s	0.333834	0.666166	0	0.35259	141.552	1.00441e-05
300-400%	Single-Family Attached	WA	Renter	2000s	0.0593782	0.940622	0	0.35259	182.971	1.1952e-05
300-400%	Single-Family Attached	WA	Renter	2010s	0	1	0	0.18396	104.47	4.41836e-06
300-400%	Single-Family Attached	WA	Renter	<1940	0.352897	0.647103	0	0.18396	8.3277e-19	1.93807e-06
300-400%	Single-Family Attached	WI	Not Available	1940s	0	0	1	0.458067	25.8473	0
300-400%	Single-Family Attached	WI	Not Available	1950s	0	0	1	0.381722	42.8216	0
300-400%	Single-Family Attached	WI	Not Available	1960s	0	0	1	0.877962	89.3876	0
300-400%	Single-Family Attached	WI	Not Available	1970s	0	0	1	1.03065	116.596	0
300-400%	Single-Family Attached	WI	Not Available	1980s	0	0	1	1.107	76.1568	0
300-400%	Single-Family Attached	WI	Not Available	1990s	0	0	1	1.45055	94.0294	0
300-400%	Single-Family Attached	WI	Not Available	2000s	0	0	1	1.83227	103.752	0
300-400%	Single-Family Attached	WI	Not Available	2010s	0	0	1	0.534411	16.1179	0
300-400%	Single-Family Attached	WI	Not Available	<1940	0	0	1	0.458067	66.7953	0
300-400%	Single-Family Attached	WI	Owner	1940s	0.171653	0.828347	0	0.205566	12.7529	1.61951e-06
300-400%	Single-Family Attached	WI	Owner	1950s	0.152399	0.847601	0	0.171305	21.128	2.97715e-06
300-400%	Single-Family Attached	WI	Owner	1960s	0.135278	0.864722	0	0.394002	44.1034	4.83212e-06
300-400%	Single-Family Attached	WI	Owner	1970s	0.159141	0.840859	0	0.462524	57.5277	1.08313e-05
300-400%	Single-Family Attached	WI	Owner	1980s	0.118297	0.881703	0	0.496785	37.5754	9.42876e-06
300-400%	Single-Family Attached	WI	Owner	1990s	0	1	0	0.65096	46.3936	1.52938e-05
300-400%	Single-Family Attached	WI	Owner	2000s	0	1	0	0.822265	51.1905	1.88992e-05
300-400%	Single-Family Attached	WI	Owner	2010s	0	1	0	0.239827	7.95251	2.34255e-06
300-400%	Single-Family Attached	WI	Owner	<1940	0.171653	0.828347	0	0.205566	32.9565	5.0201e-06
300-400%	Single-Family Attached	WI	Renter	1940s	0.20173	0.79827	0	0.0492235	2.28886	1.49933e-06
300-400%	Single-Family Attached	WI	Renter	1950s	0.179835	0.820165	0	0.0410196	3.792	2.75946e-06
300-400%	Single-Family Attached	WI	Renter	1960s	0.160214	0.839786	0	0.094345	7.91558	3.78951e-06
300-400%	Single-Family Attached	WI	Renter	1970s	0.187522	0.812478	0	0.110753	10.3249	7.00144e-06
300-400%	Single-Family Attached	WI	Renter	1980s	0.140612	0.859388	0	0.118957	6.74394	7.36124e-06
300-400%	Single-Family Attached	WI	Renter	1990s	0	1	0	0.155874	8.32662	1.05198e-05
300-400%	Single-Family Attached	WI	Renter	2000s	0	1	0	0.196894	9.18755	1.19195e-05
300-400%	Single-Family Attached	WI	Renter	2010s	0	1	0	0.0574274	1.4273	1.86588e-06
300-400%	Single-Family Attached	WI	Renter	<1940	0.20173	0.79827	0	0.0492235	5.91495	4.12664e-06
300-400%	Single-Family Attached	WV	Not Available	1940s	0	0	1	2.20117	18.3804	0
300-400%	Single-Family Attached	WV	Not Available	1950s	0	0	1	0.542318	32.6653	0
300-400%	Single-Family Attached	WV	Not Available	1960s	0	0	1	0.797527	1.1402e-18	0
300-400%	Single-Family Attached	WV	Not Available	1970s	0	0	1	1.24414	105.115	0
300-400%	Single-Family Attached	WV	Not Available	1980s	0	0	1	2.00977	50.4522	0
300-400%	Single-Family Attached	WV	Not Available	1990s	0	0	1	1.46745	1.1402e-18	0
300-400%	Single-Family Attached	WV	Not Available	2000s	0	0	1	2.77539	80.9988	0
300-400%	Single-Family Attached	WV	Not Available	2010s	0	0	1	1.49935	66.2812	0
300-400%	Single-Family Attached	WV	Not Available	<1940	0	0	1	2.20117	47.4991	0
300-400%	Single-Family Attached	WV	Owner	1940s	0	1	0	0.259417	0.597161	5.10845e-07
300-400%	Single-Family Attached	WV	Owner	1950s	0	1	0	0.0639143	1.06126	4.84327e-07
300-400%	Single-Family Attached	WV	Owner	1960s	0	1	0	0.0939916	3.70441e-20	5.11433e-07
300-400%	Single-Family Attached	WV	Owner	1970s	0	1	0	0.146627	3.41508	1.23448e-06
300-400%	Single-Family Attached	WV	Owner	1980s	0	1	0	0.236859	1.63914	1.18805e-06
300-400%	Single-Family Attached	WV	Owner	1990s	0	1	0	0.172945	3.70441e-20	1.17658e-06
300-400%	Single-Family Attached	WV	Owner	2000s	0	1	0	0.327091	2.63157	3.93927e-06
300-400%	Single-Family Attached	WV	Owner	2010s	0	1	0	0.176704	2.15341	1.47805e-06
300-400%	Single-Family Attached	WV	Owner	<1940	0	1	0	0.259417	1.5432	8.87433e-07
300-400%	Single-Family Attached	WV	Renter	1940s	0.134421	0.865579	0	0.624607	12.3515	2.76808e-07
300-400%	Single-Family Attached	WV	Renter	1950s	0.169606	0.830394	0	0.153889	21.9509	2.93791e-07
300-400%	Single-Family Attached	WV	Renter	1960s	0.164416	0.835584	0	0.226307	7.66212e-19	3.37429e-07
300-400%	Single-Family Attached	WV	Renter	1970s	0.112046	0.887954	0	0.353039	70.6366	8.48689e-07
300-400%	Single-Family Attached	WV	Renter	1980s	0.0812865	0.918714	0	0.570293	33.9036	9.68255e-07
300-400%	Single-Family Attached	WV	Renter	1990s	0.0512069	0.948793	0	0.416404	7.66212e-19	9.41107e-07
300-400%	Single-Family Attached	WV	Renter	2000s	0.038439	0.961561	0	0.787548	54.4308	2.10834e-06
300-400%	Single-Family Attached	WV	Renter	2010s	0	1	0	0.425457	44.5406	1.40942e-06
300-400%	Single-Family Attached	WV	Renter	<1940	0.134421	0.865579	0	0.624607	31.9192	5.25156e-07
300-400%	Single-Family Attached	WY	Not Available	1940s	0	0	1	2.83546	1.42533	0
300-400%	Single-Family Attached	WY	Not Available	1950s	0	0	1	1.48982	6.76554e-19	0
300-400%	Single-Family Attached	WY	Not Available	1960s	0	0	1	0.264322	10.8097	0
300-400%	Single-Family Attached	WY	Not Available	1970s	0	0	1	3.26799	20.1984	0
300-400%	Single-Family Attached	WY	Not Available	1980s	0	0	1	0.408498	25.4857	0
300-400%	Single-Family Attached	WY	Not Available	1990s	0	0	1	0.240293	6.76554e-19	0
300-400%	Single-Family Attached	WY	Not Available	2000s	0	0	1	0.528645	18.3198	0
300-400%	Single-Family Attached	WY	Not Available	2010s	0	0	1	0.408498	5.27042	0
300-400%	Single-Family Attached	WY	Not Available	<1940	0	0	1	2.83546	3.68339	0
300-400%	Single-Family Attached	WY	Owner	1940s	0	1	0	1.19755	0.641337	6.89416e-08
300-400%	Single-Family Attached	WY	Owner	1950s	0	1	0	0.629221	3.0442e-19	1.43275e-07
300-400%	Single-Family Attached	WY	Owner	1960s	0	1	0	0.111636	4.86388	2.12157e-07
300-400%	Single-Family Attached	WY	Owner	1970s	0	1	0	1.38023	9.08838	1.04824e-06
300-400%	Single-Family Attached	WY	Owner	1980s	0	1	0	0.172528	11.4674	1.71461e-06
300-400%	Single-Family Attached	WY	Owner	1990s	0	1	0	0.101487	3.0442e-19	9.91758e-07
300-400%	Single-Family Attached	WY	Owner	2000s	0	1	0	0.223272	8.24312	2.08098e-06
300-400%	Single-Family Attached	WY	Owner	2010s	0	1	0	0.172528	2.37146	1.27947e-06
300-400%	Single-Family Attached	WY	Owner	<1940	0	1	0	1.19755	1.65736	4.00504e-07
300-400%	Single-Family Attached	WY	Renter	1940s	0.121874	0.878126	0	0.345729	0.154479	6.47786e-08
300-400%	Single-Family Attached	WY	Renter	1950s	0.156811	0.843189	0	0.181654	7.33254e-20	1.31233e-07
300-400%	Single-Family Attached	WY	Renter	1960s	0.111431	0.888569	0	0.032229	1.17156	1.64802e-07
300-400%	Single-Family Attached	WY	Renter	1970s	0.0226727	0.977327	0	0.398467	2.18911	7.40602e-07
300-400%	Single-Family Attached	WY	Renter	1980s	0.348931	0.651069	0	0.0498084	2.76216	9.51733e-07
300-400%	Single-Family Attached	WY	Renter	1990s	0	1	0	0.0292991	7.33254e-20	5.03282e-07
300-400%	Single-Family Attached	WY	Renter	2000s	0.279425	0.720575	0	0.0644579	1.98552	1.32656e-06
300-400%	Single-Family Attached	WY	Renter	2010s	0	1	0	0.0498084	0.571212	1.08977e-06
300-400%	Single-Family Attached	WY	Renter	<1940	0.121874	0.878126	0	0.345729	0.399208	4.04016e-07
300-400%	Single-Family Detached	AK	Not Available	1940s	0	0	1	0.444127	25.3769	0
300-400%	Single-Family Detached	AK	Not Available	1950s	0	0	1	0.444127	64.4289	0
300-400%	Single-Family Detached	AK	Not Available	1960s	0	0	1	0.287376	102.53	0
300-400%	Single-Family Detached	AK	Not Available	1970s	0	0	1	0.940503	332.621	0
300-400%	Single-Family Detached	AK	Not Available	1980s	0	0	1	1.1495	395.596	0
300-400%	Single-Family Detached	AK	Not Available	1990s	0	0	1	0.679252	252.89	0
300-400%	Single-Family Detached	AK	Not Available	2000s	0	0	1	1.17563	375.405	0
300-400%	Single-Family Detached	AK	Not Available	2010s	0	0	1	0.470252	134.195	0
300-400%	Single-Family Detached	AK	Not Available	<1940	0	0	1	0.444127	65.5797	0
300-400%	Single-Family Detached	AK	Owner	1940s	0.0181007	0.981899	0	0.34545	19.0079	1.9856e-06
300-400%	Single-Family Detached	AK	Owner	1950s	0.0181007	0.981899	0	0.34545	48.2587	6.91204e-06
300-400%	Single-Family Detached	AK	Owner	1960s	0	1	0	0.223527	76.7972	1.0223e-05
300-400%	Single-Family Detached	AK	Owner	1970s	0.0479321	0.952068	0	0.731541	249.141	2.68847e-05
300-400%	Single-Family Detached	AK	Owner	1980s	0.0109695	0.989031	0	0.894106	296.31	2.92473e-05
300-400%	Single-Family Detached	AK	Owner	1990s	0.0746691	0.925331	0	0.528335	189.42	1.8793e-05
300-400%	Single-Family Detached	AK	Owner	2000s	0.0520265	0.947974	0	0.914427	281.186	2.04804e-05
300-400%	Single-Family Detached	AK	Owner	2010s	0.0310767	0.968923	0	0.365771	100.515	4.7269e-06
300-400%	Single-Family Detached	AK	Owner	<1940	0.0408901	0.95911	0	0.34545	49.1207	1.74899e-06
300-400%	Single-Family Detached	AK	Renter	1940s	0.170472	0.829528	0	0.0121018	0.459344	3.15872e-07
300-400%	Single-Family Detached	AK	Renter	1950s	0.170472	0.829528	0	0.0121018	1.16622	9.90052e-07
300-400%	Single-Family Detached	AK	Renter	1960s	0	1	0	0.00783056	1.85588	2.10038e-06
300-400%	Single-Family Detached	AK	Renter	1970s	0.359485	0.640515	0	0.0256273	6.02073	5.19216e-06
300-400%	Single-Family Detached	AK	Renter	1980s	0.110038	0.889962	0	0.0313223	7.16063	6.4256e-06
300-400%	Single-Family Detached	AK	Renter	1990s	0.473566	0.526434	0	0.0185086	4.57753	4.04589e-06
300-400%	Single-Family Detached	AK	Renter	2000s	0.379582	0.620418	0	0.0320341	6.79515	5.21186e-06
300-400%	Single-Family Detached	AK	Renter	2010s	0.26338	0.73662	0	0.0128136	2.42905	1.09916e-06
300-400%	Single-Family Detached	AK	Renter	<1940	0.322159	0.677841	0	0.0121018	1.18705	3.88706e-07
300-400%	Single-Family Detached	AL	Not Available	1940s	0	0	1	0.335238	497.743	0
300-400%	Single-Family Detached	AL	Not Available	1950s	0	0	1	0.201143	1466.69	0
300-400%	Single-Family Detached	AL	Not Available	1960s	0	0	1	0.335238	2069.53	0
300-400%	Single-Family Detached	AL	Not Available	1970s	0	0	1	0.254781	1590.97	0
300-400%	Single-Family Detached	AL	Not Available	1980s	0	0	1	0.241371	1636.09	0
300-400%	Single-Family Detached	AL	Not Available	1990s	0	0	1	0.241371	1481.21	0
300-400%	Single-Family Detached	AL	Not Available	2000s	0	0	1	0.388876	1646.48	0
300-400%	Single-Family Detached	AL	Not Available	2010s	0	0	1	0.241371	1403.09	0
